time,open,high,low,close
2011-05-10T10:00:00+09:00,80.268,80.462,80.229,80.406
2011-05-10T14:00:00+09:00,80.406,80.88,80.383,80.696
2011-05-10T18:00:00+09:00,80.696,80.745,80.53,80.628
2011-05-10T22:00:00+09:00,80.628,80.805,80.573,80.722
2011-05-11T02:00:00+09:00,80.722,80.91,80.714,80.863
2011-05-11T06:00:00+09:00,80.863,81.094,80.785,80.89
2011-05-11T10:00:00+09:00,80.89,81.01,80.822,80.862
2011-05-11T14:00:00+09:00,80.862,80.936,80.615,80.654
2011-05-11T18:00:00+09:00,80.654,81.237,80.631,81.122
2011-05-11T22:00:00+09:00,81.122,81.326,80.691,80.885
2011-05-12T02:00:00+09:00,80.885,81.051,80.737,81.033
2011-05-12T06:00:00+09:00,81.033,81.183,80.909,81.144
2011-05-12T10:00:00+09:00,81.144,81.34,81.06,81.186
2011-05-12T14:00:00+09:00,81.186,81.201,80.973,81.04
2011-05-12T18:00:00+09:00,81.04,81.176,80.73,80.962
2011-05-12T22:00:00+09:00,80.962,80.962,80.709,80.817
2011-05-13T02:00:00+09:00,80.817,80.967,80.817,80.93
2011-05-13T06:00:00+09:00,80.93,81.077,80.823,80.977
2011-05-13T10:00:00+09:00,80.977,81.089,80.483,80.617
2011-05-13T14:00:00+09:00,80.617,80.73,80.34,80.497
2011-05-13T18:00:00+09:00,80.497,80.919,80.443,80.66
2011-05-13T22:00:00+09:00,80.66,80.798,80.48,80.72
2011-05-14T02:00:00+09:00,80.72,80.854,80.7,80.853
2011-05-16T06:00:00+09:00,80.853,80.953,80.633,80.847
2011-05-16T10:00:00+09:00,80.847,81.067,80.812,80.921
2011-05-16T14:00:00+09:00,80.921,81.024,80.816,80.834
2011-05-16T18:00:00+09:00,80.834,80.945,80.72,80.88
2011-05-16T22:00:00+09:00,80.88,80.925,80.738,80.76
2011-05-17T02:00:00+09:00,80.76,80.795,80.701,80.785
2011-05-17T06:00:00+09:00,80.785,81.003,80.734,80.956
2011-05-17T10:00:00+09:00,80.956,81.231,80.935,81.127
2011-05-17T14:00:00+09:00,81.127,81.731,81.125,81.718
2011-05-17T18:00:00+09:00,81.718,81.771,81.5,81.523
2011-05-17T22:00:00+09:00,81.523,81.55,81.262,81.358
2011-05-18T02:00:00+09:00,81.358,81.593,81.319,81.405
2011-05-18T06:00:00+09:00,81.405,81.547,81.34,81.403
2011-05-18T10:00:00+09:00,81.403,81.422,80.975,81.154
2011-05-18T14:00:00+09:00,81.154,81.211,80.938,81.093
2011-05-18T18:00:00+09:00,81.093,81.208,80.976,81.2
2011-05-18T22:00:00+09:00,81.2,81.502,81.19,81.496
2011-05-19T02:00:00+09:00,81.496,81.723,81.374,81.678
2011-05-19T06:00:00+09:00,81.678,81.805,81.615,81.661
2011-05-19T10:00:00+09:00,81.661,81.664,81.511,81.535
2011-05-19T14:00:00+09:00,81.535,81.94,81.53,81.91
2011-05-19T18:00:00+09:00,81.91,82.174,81.815,82.118
2011-05-19T22:00:00+09:00,82.118,82.234,81.641,81.736
2011-05-20T02:00:00+09:00,81.736,81.79,81.471,81.605
2011-05-20T06:00:00+09:00,81.605,81.77,81.572,81.718
2011-05-20T10:00:00+09:00,81.718,81.733,81.614,81.653
2011-05-20T14:00:00+09:00,81.653,81.864,81.515,81.518
2011-05-20T18:00:00+09:00,81.518,81.772,81.48,81.76
2011-05-20T22:00:00+09:00,81.76,81.844,81.591,81.613
2011-05-21T02:00:00+09:00,81.613,81.696,81.522,81.694
2011-05-23T06:00:00+09:00,81.694,81.897,81.584,81.876
2011-05-23T10:00:00+09:00,81.876,82.018,81.815,81.916
2011-05-23T14:00:00+09:00,81.916,82.03,81.32,81.539
2011-05-23T18:00:00+09:00,81.539,81.906,81.472,81.805
2011-05-23T22:00:00+09:00,81.805,81.846,81.719,81.794
2011-05-24T02:00:00+09:00,81.794,82.042,81.766,82.001
2011-05-24T06:00:00+09:00,82.001,82.082,81.841,81.92
2011-05-24T10:00:00+09:00,81.92,81.93,81.765,81.82
2011-05-24T14:00:00+09:00,81.82,81.96,81.615,81.86
2011-05-24T18:00:00+09:00,81.86,82.107,81.734,82.056
2011-05-24T22:00:00+09:00,82.056,82.214,82.023,82.064
2011-05-25T02:00:00+09:00,82.064,82.074,81.817,81.95
2011-05-25T06:00:00+09:00,81.95,82.174,81.893,82.096
2011-05-25T10:00:00+09:00,82.096,82.096,81.854,81.904
2011-05-25T14:00:00+09:00,81.904,82.152,81.792,82.083
2011-05-25T18:00:00+09:00,82.083,82.166,81.963,82.05
2011-05-25T22:00:00+09:00,82.05,82.099,81.865,81.955
2011-05-26T02:00:00+09:00,81.955,82.026,81.874,81.967
2011-05-26T06:00:00+09:00,81.967,82.088,81.934,81.956
2011-05-26T10:00:00+09:00,81.956,81.994,81.687,81.72
2011-05-26T14:00:00+09:00,81.72,82.022,81.668,81.748
2011-05-26T18:00:00+09:00,81.748,81.918,81.15,81.225
2011-05-26T22:00:00+09:00,81.225,81.445,81.166,81.374
2011-05-27T02:00:00+09:00,81.374,81.393,81.24,81.281
2011-05-27T06:00:00+09:00,81.281,81.414,81.083,81.143
2011-05-27T10:00:00+09:00,81.143,81.154,80.886,81.042
2011-05-27T14:00:00+09:00,81.042,81.086,80.834,81.021
2011-05-27T18:00:00+09:00,81.021,81.226,80.937,81.137
2011-05-27T22:00:00+09:00,81.137,81.292,80.702,80.815
2011-05-28T02:00:00+09:00,80.815,80.915,80.813,80.848
2011-05-30T06:00:00+09:00,80.848,80.955,80.705,80.893
2011-05-30T10:00:00+09:00,80.893,80.893,80.763,80.787
2011-05-30T14:00:00+09:00,80.787,80.873,80.764,80.82
2011-05-30T18:00:00+09:00,80.82,80.88,80.781,80.861
2011-05-30T22:00:00+09:00,80.861,80.98,80.844,80.932
2011-05-31T02:00:00+09:00,80.932,80.973,80.859,80.92
2011-05-31T06:00:00+09:00,80.92,81.019,80.736,80.849
2011-05-31T10:00:00+09:00,80.849,81.38,80.714,81.229
2011-05-31T14:00:00+09:00,81.229,81.772,81.206,81.504
2011-05-31T18:00:00+09:00,81.504,81.65,81.46,81.632
2011-05-31T22:00:00+09:00,81.632,81.655,81.172,81.333
2011-06-01T02:00:00+09:00,81.333,81.561,81.316,81.516
2011-06-01T06:00:00+09:00,81.516,81.57,81.256,81.44
2011-06-01T10:00:00+09:00,81.44,81.46,81.151,81.266
2011-06-01T14:00:00+09:00,81.266,81.503,81.242,81.348
2011-06-01T18:00:00+09:00,81.348,81.399,80.809,80.887
2011-06-01T22:00:00+09:00,80.887,80.96,80.556,80.91
2011-06-02T02:00:00+09:00,80.91,80.993,80.847,80.943
2011-06-02T06:00:00+09:00,80.943,81.129,80.83,81.092
2011-06-02T10:00:00+09:00,81.092,81.324,80.894,80.94
2011-06-02T14:00:00+09:00,80.94,81.06,80.811,80.932
2011-06-02T18:00:00+09:00,80.932,80.944,80.552,80.786
2011-06-02T22:00:00+09:00,80.786,81.027,80.692,80.852
2011-06-03T02:00:00+09:00,80.852,80.953,80.797,80.89
2011-06-03T06:00:00+09:00,80.89,81.012,80.789,80.832
2011-06-03T10:00:00+09:00,80.832,80.832,80.67,80.766
2011-06-03T14:00:00+09:00,80.766,80.766,80.561,80.568
2011-06-03T18:00:00+09:00,80.568,80.695,80.049,80.255
2011-06-03T22:00:00+09:00,80.255,80.658,80.16,80.266
2011-06-04T02:00:00+09:00,80.266,80.337,80.188,80.189
2011-06-06T06:00:00+09:00,80.189,80.394,80.167,80.176
2011-06-06T10:00:00+09:00,80.176,80.312,80.166,80.298
2011-06-06T14:00:00+09:00,80.298,80.368,80.131,80.144
2011-06-06T18:00:00+09:00,80.144,80.26,79.979,80.189
2011-06-06T22:00:00+09:00,80.189,80.258,80.094,80.176
2011-06-07T02:00:00+09:00,80.176,80.218,80.043,80.096
2011-06-07T06:00:00+09:00,80.096,80.233,80.074,80.204
2011-06-07T10:00:00+09:00,80.204,80.33,80.161,80.322
2011-06-07T14:00:00+09:00,80.322,80.334,80.16,80.184
2011-06-07T18:00:00+09:00,80.184,80.278,80.167,80.192
2011-06-07T22:00:00+09:00,80.192,80.264,80.139,80.152
2011-06-08T02:00:00+09:00,80.152,80.185,79.98,80.086
2011-06-08T06:00:00+09:00,80.086,80.28,80.047,80.154
2011-06-08T10:00:00+09:00,80.154,80.157,79.752,80.052
2011-06-08T14:00:00+09:00,80.052,80.174,79.808,79.856
2011-06-08T18:00:00+09:00,79.856,79.938,79.696,79.853
2011-06-08T22:00:00+09:00,79.853,79.917,79.765,79.858
2011-06-09T02:00:00+09:00,79.858,79.978,79.787,79.884
2011-06-09T06:00:00+09:00,79.884,80.053,79.836,80.021
2011-06-09T10:00:00+09:00,80.021,80.3,79.97,80.054
2011-06-09T14:00:00+09:00,80.054,80.214,79.986,79.997
2011-06-09T18:00:00+09:00,79.997,80.15,79.931,80.079
2011-06-09T22:00:00+09:00,80.079,80.255,80.054,80.097
2011-06-10T02:00:00+09:00,80.097,80.422,80.092,80.343
2011-06-10T06:00:00+09:00,80.343,80.464,80.222,80.226
2011-06-10T10:00:00+09:00,80.226,80.236,80.024,80.101
2011-06-10T14:00:00+09:00,80.101,80.17,79.966,80.059
2011-06-10T18:00:00+09:00,80.059,80.25,80.021,80.178
2011-06-10T22:00:00+09:00,80.178,80.28,80.07,80.253
2011-06-11T02:00:00+09:00,80.253,80.351,80.219,80.34
2011-06-13T06:00:00+09:00,80.34,80.46,80.253,80.441
2011-06-13T10:00:00+09:00,80.441,80.69,80.433,80.533
2011-06-13T14:00:00+09:00,80.533,80.552,80.31,80.381
2011-06-13T18:00:00+09:00,80.381,80.471,80.234,80.382
2011-06-13T22:00:00+09:00,80.382,80.42,80.115,80.216
2011-06-14T02:00:00+09:00,80.216,80.282,80.155,80.223
2011-06-14T06:00:00+09:00,80.223,80.244,80.083,80.198
2011-06-14T10:00:00+09:00,80.198,80.274,80.153,80.268
2011-06-14T14:00:00+09:00,80.268,80.454,80.208,80.242
2011-06-14T18:00:00+09:00,80.242,80.573,80.128,80.512
2011-06-14T22:00:00+09:00,80.512,80.626,80.463,80.517
2011-06-15T02:00:00+09:00,80.517,80.595,80.406,80.485
2011-06-15T06:00:00+09:00,80.485,80.64,80.403,80.52
2011-06-15T10:00:00+09:00,80.52,80.525,80.382,80.501
2011-06-15T14:00:00+09:00,80.501,80.756,80.438,80.734
2011-06-15T18:00:00+09:00,80.734,81.056,80.64,80.862
2011-06-15T22:00:00+09:00,80.862,80.91,80.588,80.796
2011-06-16T02:00:00+09:00,80.796,81.063,80.796,80.93
2011-06-16T06:00:00+09:00,80.93,81.051,80.83,80.922
2011-06-16T10:00:00+09:00,80.922,81.03,80.912,80.976
2011-06-16T14:00:00+09:00,80.976,81.01,80.483,80.674
2011-06-16T18:00:00+09:00,80.674,80.937,80.549,80.868
2011-06-16T22:00:00+09:00,80.868,80.945,80.601,80.719
2011-06-17T02:00:00+09:00,80.719,80.762,80.592,80.622
2011-06-17T06:00:00+09:00,80.622,80.66,80.482,80.628
2011-06-17T10:00:00+09:00,80.628,80.673,80.549,80.582
2011-06-17T14:00:00+09:00,80.582,80.653,80.393,80.43
2011-06-17T18:00:00+09:00,80.43,80.472,80.194,80.283
2011-06-17T22:00:00+09:00,80.283,80.29,80.025,80.157
2011-06-18T02:00:00+09:00,80.157,80.175,80.012,80.014
